game_pk,season_year,game_date,prob_home,actual,correct,model_label
778320,2025,2025-04-14,0.4469,0,1,primary
778321,2025,2025-04-14,0.5132,1,1,fallback
778322,2025,2025-04-14,0.5375,0,0,fallback
778323,2025,2025-04-14,0.4555,0,1,primary
778324,2025,2025-04-14,0.409,0,1,primary
778325,2025,2025-04-14,0.462,1,0,primary
778326,2025,2025-04-14,0.6817,1,1,primary
778327,2025,2025-04-14,0.5181,1,1,primary
778328,2025,2025-04-14,0.5594,1,1,primary
778302,2025,2025-04-15,0.6411,1,1,primary
778305,2025,2025-04-15,0.4279,0,1,primary
778306,2025,2025-04-15,0.5727,1,1,primary
778307,2025,2025-04-15,0.4469,1,0,primary
778308,2025,2025-04-15,0.4753,0,1,primary
778309,2025,2025-04-15,0.4927,0,1,primary
778310,2025,2025-04-15,0.4745,1,0,primary
778311,2025,2025-04-15,0.4293,1,0,primary
778312,2025,2025-04-15,0.5191,1,1,primary
778313,2025,2025-04-15,0.5667,1,1,primary
778314,2025,2025-04-15,0.5079,0,0,primary
778316,2025,2025-04-15,0.4395,1,0,primary
778317,2025,2025-04-15,0.5294,0,0,primary
778318,2025,2025-04-15,0.4058,0,1,fallback
778319,2025,2025-04-15,0.3668,0,1,primary
778287,2025,2025-04-16,0.6018,1,1,primary
778288,2025,2025-04-16,0.5679,1,1,primary
778289,2025,2025-04-16,0.5445,1,1,primary
778290,2025,2025-04-16,0.4715,1,0,primary
778293,2025,2025-04-16,0.536,1,1,primary
778294,2025,2025-04-16,0.4979,0,1,primary
778295,2025,2025-04-16,0.5113,1,1,primary
778296,2025,2025-04-16,0.5113,0,0,primary
778297,2025,2025-04-16,0.546,1,1,primary
778298,2025,2025-04-16,0.4264,0,1,primary
778299,2025,2025-04-16,0.3888,1,0,fallback
778300,2025,2025-04-16,0.5757,1,1,primary
778301,2025,2025-04-16,0.5011,1,1,primary
778303,2025,2025-04-16,0.4301,0,1,primary
778304,2025,2025-04-16,0.4822,0,1,primary
778278,2025,2025-04-17,0.5777,1,1,primary
778279,2025,2025-04-17,0.5701,1,1,primary
778280,2025,2025-04-17,0.4424,1,0,primary
778281,2025,2025-04-17,0.5722,1,1,primary
778282,2025,2025-04-17,0.5165,0,0,primary
778283,2025,2025-04-17,0.4769,0,1,primary
778285,2025,2025-04-17,0.5137,0,0,primary
778286,2025,2025-04-17,0.5157,1,1,primary
778291,2025,2025-04-17,0.4637,0,1,primary
778292,2025,2025-04-17,0.4865,1,0,fallback
778260,2025,2025-04-18,0.431,1,0,primary
778261,2025,2025-04-18,0.5874,1,1,primary
778263,2025,2025-04-18,0.3783,0,1,primary
778268,2025,2025-04-18,0.5251,1,1,primary
778269,2025,2025-04-18,0.4781,1,0,fallback
778270,2025,2025-04-18,0.6645,1,1,primary
778271,2025,2025-04-18,0.3934,0,1,primary
778272,2025,2025-04-18,0.4646,0,1,primary
778273,2025,2025-04-18,0.4482,1,0,primary
778274,2025,2025-04-18,0.6066,1,1,primary
778275,2025,2025-04-18,0.7427,1,1,fallback
778276,2025,2025-04-18,0.5333,0,0,primary
778277,2025,2025-04-18,0.5499,1,1,fallback
778284,2025,2025-04-18,0.5544,1,1,primary
778243,2025,2025-04-19,0.4047,0,1,primary
778247,2025,2025-04-19,0.335,0,1,fallback
778251,2025,2025-04-19,0.4655,1,0,fallback
778252,2025,2025-04-19,0.5818,1,1,primary
778253,2025,2025-04-19,0.5826,0,0,fallback
778254,2025,2025-04-19,0.4748,0,1,primary
778255,2025,2025-04-19,0.4956,1,0,primary
778256,2025,2025-04-19,0.6259,1,1,primary
778257,2025,2025-04-19,0.5147,1,1,primary
778258,2025,2025-04-19,0.4709,0,1,primary
778259,2025,2025-04-19,0.4126,1,0,primary
778262,2025,2025-04-19,0.5047,1,1,fallback
778264,2025,2025-04-19,0.6312,1,1,fallback
778265,2025,2025-04-19,0.4961,1,0,primary
778267,2025,2025-04-19,0.5782,1,1,fallback
778232,2025,2025-04-20,0.5027,1,1,primary
778234,2025,2025-04-20,0.4106,0,1,primary
778235,2025,2025-04-20,0.374,0,1,primary
778236,2025,2025-04-20,0.4763,0,1,primary
778237,2025,2025-04-20,0.4236,0,1,primary
778239,2025,2025-04-20,0.6394,1,1,fallback
778240,2025,2025-04-20,0.5426,0,0,primary
778241,2025,2025-04-20,0.4804,0,1,fallback
778242,2025,2025-04-20,0.4574,0,1,primary
778244,2025,2025-04-20,0.5688,1,1,primary
778245,2025,2025-04-20,0.6476,0,0,primary
778246,2025,2025-04-20,0.5768,0,0,primary
778248,2025,2025-04-20,0.4865,0,1,fallback
778249,2025,2025-04-20,0.4437,1,0,primary
778250,2025,2025-04-20,0.517,0,0,primary
778266,2025,2025-04-20,0.4219,1,0,fallback
778225,2025,2025-04-21,0.5267,1,1,primary
778226,2025,2025-04-21,0.5963,1,1,primary
778227,2025,2025-04-21,0.4566,1,0,primary
778228,2025,2025-04-21,0.3835,1,0,primary
778230,2025,2025-04-21,0.5455,1,1,primary
778231,2025,2025-04-21,0.4664,1,0,primary
778233,2025,2025-04-21,0.4968,1,0,primary
778238,2025,2025-04-21,0.6979,1,1,primary
778210,2025,2025-04-22,0.601,0,0,primary
778211,2025,2025-04-22,0.5489,0,0,primary
778212,2025,2025-04-22,0.5238,1,1,primary
778213,2025,2025-04-22,0.4283,0,1,primary
778215,2025,2025-04-22,0.6215,1,1,primary
778216,2025,2025-04-22,0.772,1,1,primary
778217,2025,2025-04-22,0.4793,1,0,primary
778218,2025,2025-04-22,0.4789,1,0,primary
778219,2025,2025-04-22,0.4781,1,0,primary
778220,2025,2025-04-22,0.5018,1,1,primary
778221,2025,2025-04-22,0.366,0,1,primary
778222,2025,2025-04-22,0.4586,1,0,primary
778223,2025,2025-04-22,0.4134,1,0,primary
778224,2025,2025-04-22,0.4163,1,0,primary
778229,2025,2025-04-22,0.4368,0,1,fallback
778197,2025,2025-04-23,0.4421,1,0,primary
778198,2025,2025-04-23,0.5489,1,1,primary
778199,2025,2025-04-23,0.5605,0,0,primary
778200,2025,2025-04-23,0.51,1,1,fallback
778201,2025,2025-04-23,0.7345,1,1,primary
778202,2025,2025-04-23,0.4838,0,1,primary
778203,2025,2025-04-23,0.4616,1,0,primary
778204,2025,2025-04-23,0.4077,1,0,fallback
778205,2025,2025-04-23,0.5123,1,1,fallback
778206,2025,2025-04-23,0.4502,0,1,primary
778207,2025,2025-04-23,0.4585,0,1,primary
778208,2025,2025-04-23,0.5088,0,0,primary
778209,2025,2025-04-23,0.5102,1,1,primary
778214,2025,2025-04-23,0.5022,1,1,primary
778188,2025,2025-04-24,0.5797,0,0,primary
778190,2025,2025-04-24,0.6948,1,1,primary
778191,2025,2025-04-24,0.4924,1,0,primary
778192,2025,2025-04-24,0.5097,1,1,primary
778193,2025,2025-04-24,0.4917,0,1,primary
778194,2025,2025-04-24,0.4857,1,0,primary
778195,2025,2025-04-24,0.6083,1,1,fallback
778196,2025,2025-04-24,0.4762,0,1,primary
778171,2025,2025-04-25,0.4993,0,1,primary
778172,2025,2025-04-25,0.574,0,0,primary
778175,2025,2025-04-25,0.6391,0,0,primary
778176,2025,2025-04-25,0.5781,0,0,primary
778177,2025,2025-04-25,0.5778,0,0,primary
778178,2025,2025-04-25,0.7162,1,1,primary
778181,2025,2025-04-25,0.418,0,1,primary
778182,2025,2025-04-25,0.5197,1,1,primary
778183,2025,2025-04-25,0.4483,1,0,primary
778184,2025,2025-04-25,0.4281,1,0,fallback
778185,2025,2025-04-25,0.5087,0,0,primary
778186,2025,2025-04-25,0.5648,1,1,primary
778187,2025,2025-04-25,0.422,1,0,primary
778154,2025,2025-04-26,0.558,1,1,primary
778159,2025,2025-04-26,0.5386,1,1,primary
778160,2025,2025-04-26,0.6374,0,0,primary
778161,2025,2025-04-26,0.4502,0,1,primary
778162,2025,2025-04-26,0.5837,0,0,primary
778163,2025,2025-04-26,0.5952,1,1,primary
778164,2025,2025-04-26,0.493,1,0,primary
778165,2025,2025-04-26,0.7381,0,0,primary
778166,2025,2025-04-26,0.4831,1,0,primary
778167,2025,2025-04-26,0.3955,1,0,primary
778168,2025,2025-04-26,0.5525,1,1,fallback
778169,2025,2025-04-26,0.5281,0,0,fallback
778173,2025,2025-04-26,0.4198,0,1,fallback
778174,2025,2025-04-26,0.4719,0,1,primary
778179,2025,2025-04-26,0.5794,1,1,primary
778180,2025,2025-04-26,0.4892,1,0,primary
778136,2025,2025-04-27,0.5992,1,1,fallback
778144,2025,2025-04-27,0.4742,1,0,primary
778145,2025,2025-04-27,0.6792,1,1,primary
778146,2025,2025-04-27,0.5289,0,0,primary
778147,2025,2025-04-27,0.5564,1,1,primary
778148,2025,2025-04-27,0.4042,0,1,primary
778149,2025,2025-04-27,0.7006,1,1,fallback
778150,2025,2025-04-27,0.4204,0,1,primary
778151,2025,2025-04-27,0.526,1,1,primary
778152,2025,2025-04-27,0.3595,0,1,primary
778153,2025,2025-04-27,0.3755,1,0,primary
778155,2025,2025-04-27,0.6695,1,1,primary
778156,2025,2025-04-27,0.5663,1,1,primary
778157,2025,2025-04-27,0.5278,0,0,primary
778158,2025,2025-04-27,0.5316,0,0,primary
778170,2025,2025-04-27,0.5551,1,1,primary
778132,2025,2025-04-28,0.6124,1,1,primary
778137,2025,2025-04-28,0.47,0,1,primary
778138,2025,2025-04-28,0.4046,0,1,primary
778139,2025,2025-04-28,0.4761,0,1,primary
778140,2025,2025-04-28,0.4577,1,0,primary
778141,2025,2025-04-28,0.5202,1,1,primary
778142,2025,2025-04-28,0.4068,1,0,primary
778143,2025,2025-04-28,0.5026,0,0,primary
778120,2025,2025-04-29,0.4804,0,1,primary
778121,2025,2025-04-29,0.6057,1,1,primary
778122,2025,2025-04-29,0.6382,1,1,fallback
778123,2025,2025-04-29,0.5019,1,1,fallback
778124,2025,2025-04-29,0.4788,1,0,fallback
778125,2025,2025-04-29,0.3375,0,1,primary
778126,2025,2025-04-29,0.6065,1,1,primary
778127,2025,2025-04-29,0.5404,0,0,primary
778128,2025,2025-04-29,0.4909,0,1,primary
778129,2025,2025-04-29,0.5267,1,1,primary
778130,2025,2025-04-29,0.4618,1,0,primary
778131,2025,2025-04-29,0.4831,1,0,primary
778133,2025,2025-04-29,0.4857,0,1,primary
778135,2025,2025-04-29,0.4113,0,1,primary
778102,2025,2025-04-30,0.5135,1,1,fallback
778104,2025,2025-04-30,0.5421,1,1,primary
778105,2025,2025-04-30,0.6169,1,1,primary
778106,2025,2025-04-30,0.4177,0,1,primary
778109,2025,2025-04-30,0.5666,1,1,primary
778110,2025,2025-04-30,0.4344,0,1,fallback
778111,2025,2025-04-30,0.355,0,1,fallback
778112,2025,2025-04-30,0.4741,1,0,primary
778113,2025,2025-04-30,0.58,0,0,fallback
778114,2025,2025-04-30,0.638,1,1,primary
778115,2025,2025-04-30,0.5534,1,1,primary
778116,2025,2025-04-30,0.5844,1,1,primary
778117,2025,2025-04-30,0.5011,0,0,fallback
778118,2025,2025-04-30,0.4885,1,0,primary
778119,2025,2025-04-30,0.4845,0,1,fallback
778134,2025,2025-04-30,0.6104,0,0,primary
778094,2025,2025-05-01,0.4739,1,0,primary
778095,2025,2025-05-01,0.5906,1,1,primary
778096,2025,2025-05-01,0.5532,0,0,primary
778097,2025,2025-05-01,0.6187,0,0,primary
778098,2025,2025-05-01,0.7752,0,0,primary
778099,2025,2025-05-01,0.4657,0,1,fallback
778100,2025,2025-05-01,0.489,0,1,primary
778101,2025,2025-05-01,0.4732,0,1,primary
778103,2025,2025-05-01,0.5324,0,0,primary
778107,2025,2025-05-01,0.6201,1,1,primary
778108,2025,2025-05-01,0.5248,1,1,primary
778079,2025,2025-05-02,0.3741,1,0,primary
778080,2025,2025-05-02,0.4097,0,1,primary
778081,2025,2025-05-02,0.4292,1,0,primary
778082,2025,2025-05-02,0.8539,1,1,primary
778083,2025,2025-05-02,0.5415,0,0,primary
778084,2025,2025-05-02,0.4562,0,1,primary
778085,2025,2025-05-02,0.5644,0,0,primary
778086,2025,2025-05-02,0.4612,1,0,primary
778087,2025,2025-05-02,0.6066,1,1,primary
778088,2025,2025-05-02,0.4872,1,0,primary
778089,2025,2025-05-02,0.4328,1,0,primary
778090,2025,2025-05-02,0.4851,0,1,primary
778091,2025,2025-05-02,0.4152,0,1,fallback
778092,2025,2025-05-02,0.4741,0,1,primary
778093,2025,2025-05-02,0.6733,1,1,primary
778064,2025,2025-05-03,0.4727,0,1,primary
778065,2025,2025-05-03,0.5544,0,0,primary
778066,2025,2025-05-03,0.4708,0,1,primary
778067,2025,2025-05-03,0.501,1,1,primary
778069,2025,2025-05-03,0.7559,1,1,primary
778070,2025,2025-05-03,0.6174,0,0,primary
778071,2025,2025-05-03,0.4591,0,1,primary
778072,2025,2025-05-03,0.5118,0,0,primary
778073,2025,2025-05-03,0.386,0,1,fallback
778074,2025,2025-05-03,0.4312,0,1,primary
778075,2025,2025-05-03,0.4259,1,0,primary
778076,2025,2025-05-03,0.4374,0,1,primary
778077,2025,2025-05-03,0.5977,0,0,primary
778078,2025,2025-05-03,0.4681,1,0,primary
778048,2025,2025-05-04,0.7727,1,1,primary
778050,2025,2025-05-04,0.4545,0,1,primary
778051,2025,2025-05-04,0.4174,0,1,fallback
778052,2025,2025-05-04,0.5316,1,1,fallback
778053,2025,2025-05-04,0.4313,1,0,fallback
778054,2025,2025-05-04,0.6394,1,1,primary
778056,2025,2025-05-04,0.4415,0,1,primary
778057,2025,2025-05-04,0.5928,0,0,primary
778058,2025,2025-05-04,0.5109,0,0,primary
778059,2025,2025-05-04,0.4395,0,1,primary
778060,2025,2025-05-04,0.6054,1,1,primary
778061,2025,2025-05-04,0.4279,0,1,primary
778062,2025,2025-05-04,0.5596,0,0,primary
778063,2025,2025-05-04,0.5611,0,0,primary
778068,2025,2025-05-04,0.4193,1,0,primary
778036,2025,2025-05-05,0.5792,1,1,primary
778038,2025,2025-05-05,0.3503,1,0,primary
778039,2025,2025-05-05,0.4182,0,1,primary
778042,2025,2025-05-05,0.4644,1,0,primary
778043,2025,2025-05-05,0.7135,1,1,primary
778044,2025,2025-05-05,0.5455,1,1,primary
778045,2025,2025-05-05,0.4637,0,1,primary
778047,2025,2025-05-05,0.4732,0,1,fallback
778049,2025,2025-05-05,0.467,1,0,primary
778024,2025,2025-05-06,0.388,0,1,primary
778025,2025,2025-05-06,0.4468,1,0,primary
778026,2025,2025-05-06,0.5068,1,1,primary
778027,2025,2025-05-06,0.4893,0,1,primary
778028,2025,2025-05-06,0.5227,1,1,primary
778030,2025,2025-05-06,0.5536,1,1,primary
778031,2025,2025-05-06,0.4425,1,0,primary
778032,2025,2025-05-06,0.4119,1,0,primary
778033,2025,2025-05-06,0.6751,1,1,primary
778034,2025,2025-05-06,0.4906,1,0,primary
778035,2025,2025-05-06,0.4609,1,0,primary
778037,2025,2025-05-06,0.5704,0,0,primary
778040,2025,2025-05-06,0.4894,0,1,primary
778041,2025,2025-05-06,0.5248,1,1,primary
778046,2025,2025-05-06,0.441,0,1,primary
778009,2025,2025-05-07,0.3979,1,0,primary
778010,2025,2025-05-07,0.3783,0,1,fallback
778011,2025,2025-05-07,0.5013,1,1,primary
778012,2025,2025-05-07,0.6683,1,1,primary
778013,2025,2025-05-07,0.533,0,0,primary
778014,2025,2025-05-07,0.4248,0,1,primary
778015,2025,2025-05-07,0.4524,0,1,primary
778016,2025,2025-05-07,0.6366,1,1,primary
778017,2025,2025-05-07,0.4543,0,1,primary
778018,2025,2025-05-07,0.5682,1,1,primary
778019,2025,2025-05-07,0.524,1,1,primary
778020,2025,2025-05-07,0.549,0,0,primary
778021,2025,2025-05-07,0.4504,0,1,primary
778022,2025,2025-05-07,0.5408,0,0,primary
778023,2025,2025-05-07,0.405,0,1,primary
777999,2025,2025-05-08,0.4437,1,0,primary
778000,2025,2025-05-08,0.36,0,1,primary
778003,2025,2025-05-08,0.4759,1,0,primary
778004,2025,2025-05-08,0.5485,0,0,primary
778005,2025,2025-05-08,0.6181,0,0,primary
778006,2025,2025-05-08,0.5634,1,1,primary
778007,2025,2025-05-08,0.4873,1,0,primary
778008,2025,2025-05-08,0.7643,1,1,primary
778029,2025,2025-05-08,0.5626,0,0,primary
777984,2025,2025-05-09,0.4565,0,1,primary
777986,2025,2025-05-09,0.3768,0,1,primary
777988,2025,2025-05-09,0.391,0,1,primary
777989,2025,2025-05-09,0.5653,1,1,primary
777990,2025,2025-05-09,0.5333,1,1,fallback
777991,2025,2025-05-09,0.4622,1,0,primary
777992,2025,2025-05-09,0.4338,1,0,primary
777993,2025,2025-05-09,0.4665,0,1,primary
777994,2025,2025-05-09,0.4056,0,1,primary
777995,2025,2025-05-09,0.471,0,1,primary
777996,2025,2025-05-09,0.6453,1,1,primary
777997,2025,2025-05-09,0.4317,1,0,primary
777998,2025,2025-05-09,0.4522,1,0,primary
778001,2025,2025-05-09,0.5334,1,1,primary
778002,2025,2025-05-09,0.4996,1,0,primary
777970,2025,2025-05-10,0.6109,0,0,fallback
777972,2025,2025-05-10,0.4723,1,0,primary
777973,2025,2025-05-10,0.4498,1,0,primary
777974,2025,2025-05-10,0.3685,1,0,primary
777975,2025,2025-05-10,0.3934,1,0,primary
777976,2025,2025-05-10,0.4428,0,1,fallback
777977,2025,2025-05-10,0.5179,0,0,primary
777978,2025,2025-05-10,0.5769,0,0,primary
777979,2025,2025-05-10,0.5031,0,0,primary
777980,2025,2025-05-10,0.5798,0,0,primary
777981,2025,2025-05-10,0.5059,1,1,primary
777982,2025,2025-05-10,0.6262,0,0,primary
777983,2025,2025-05-10,0.4648,0,1,primary
777985,2025,2025-05-10,0.4159,0,1,primary
777987,2025,2025-05-10,0.5821,0,0,primary
777954,2025,2025-05-11,0.3875,0,1,primary
777955,2025,2025-05-11,0.4947,1,0,primary
777956,2025,2025-05-11,0.3902,1,0,primary
777957,2025,2025-05-11,0.5239,0,0,primary
777958,2025,2025-05-11,0.6714,0,0,primary
777961,2025,2025-05-11,0.4465,0,1,primary
777962,2025,2025-05-11,0.5028,0,0,primary
777963,2025,2025-05-11,0.5537,1,1,fallback
777964,2025,2025-05-11,0.4995,0,1,primary
777965,2025,2025-05-11,0.5566,0,0,primary
777966,2025,2025-05-11,0.5871,1,1,primary
777967,2025,2025-05-11,0.3312,1,0,primary
777968,2025,2025-05-11,0.5492,1,1,primary
777969,2025,2025-05-11,0.5208,0,0,primary
777971,2025,2025-05-11,0.4579,0,1,primary
777939,2025,2025-05-12,0.4704,0,1,primary
777941,2025,2025-05-12,0.5801,0,0,primary
777947,2025,2025-05-12,0.6507,0,0,primary
777948,2025,2025-05-12,0.5377,0,0,fallback
777949,2025,2025-05-12,0.6446,1,1,primary
777950,2025,2025-05-12,0.6435,1,1,primary
777951,2025,2025-05-12,0.6094,1,1,primary
777952,2025,2025-05-12,0.6342,1,1,primary
777953,2025,2025-05-12,0.5398,0,0,primary
777959,2025,2025-05-12,0.5392,1,1,primary
777960,2025,2025-05-12,0.3707,1,0,primary
777926,2025,2025-05-13,0.6161,1,1,primary
777930,2025,2025-05-13,0.4796,1,0,primary
777931,2025,2025-05-13,0.574,1,1,primary
777932,2025,2025-05-13,0.6995,1,1,primary
777934,2025,2025-05-13,0.7307,1,1,primary
777935,2025,2025-05-13,0.4051,0,1,primary
777936,2025,2025-05-13,0.6508,1,1,primary
777937,2025,2025-05-13,0.6064,0,0,primary
777940,2025,2025-05-13,0.6496,1,1,primary
777942,2025,2025-05-13,0.5647,1,1,primary
777943,2025,2025-05-13,0.7896,1,1,primary
777944,2025,2025-05-13,0.4137,1,0,primary
777945,2025,2025-05-13,0.7447,0,0,fallback
777914,2025,2025-05-14,0.6097,1,1,primary
777915,2025,2025-05-14,0.6157,0,0,primary
777916,2025,2025-05-14,0.5062,0,0,primary
777917,2025,2025-05-14,0.6442,1,1,fallback
777918,2025,2025-05-14,0.7568,1,1,primary
777919,2025,2025-05-14,0.6615,0,0,primary
777920,2025,2025-05-14,0.5725,1,1,fallback
777921,2025,2025-05-14,0.5257,0,0,primary
777922,2025,2025-05-14,0.5617,1,1,primary
777923,2025,2025-05-14,0.4919,1,0,primary
777924,2025,2025-05-14,0.5422,0,0,primary
777925,2025,2025-05-14,0.5123,0,0,fallback
777927,2025,2025-05-14,0.5587,1,1,fallback
777928,2025,2025-05-14,0.7599,0,0,primary
777929,2025,2025-05-14,0.6171,0,0,primary
777933,2025,2025-05-14,0.5176,0,0,primary
777938,2025,2025-05-14,0.5187,0,0,fallback
777909,2025,2025-05-15,0.6296,1,1,primary
777910,2025,2025-05-15,0.3824,1,0,primary
777911,2025,2025-05-15,0.499,0,1,primary
777912,2025,2025-05-15,0.7554,1,1,primary
777913,2025,2025-05-15,0.5249,0,0,primary
777946,2025,2025-05-15,0.6544,1,1,fallback
777891,2025,2025-05-16,0.546,1,1,primary
777895,2025,2025-05-16,0.4787,0,1,primary
777896,2025,2025-05-16,0.5413,0,0,fallback
777897,2025,2025-05-16,0.8004,1,1,fallback
777898,2025,2025-05-16,0.5052,0,0,primary
777899,2025,2025-05-16,0.6402,0,0,primary
777900,2025,2025-05-16,0.7133,1,1,fallback
777901,2025,2025-05-16,0.5963,0,0,primary
777902,2025,2025-05-16,0.4568,1,0,primary
777903,2025,2025-05-16,0.3436,1,0,primary
777904,2025,2025-05-16,0.5148,1,1,primary
777905,2025,2025-05-16,0.5929,1,1,primary
777906,2025,2025-05-16,0.3086,0,1,primary
777907,2025,2025-05-16,0.4185,0,1,primary
777908,2025,2025-05-16,0.458,0,1,primary
777875,2025,2025-05-17,0.6002,0,0,primary
777879,2025,2025-05-17,0.4434,1,0,primary
777881,2025,2025-05-17,0.6575,1,1,primary
777882,2025,2025-05-17,0.455,1,0,primary
777883,2025,2025-05-17,0.5478,0,0,primary
777884,2025,2025-05-17,0.5787,0,0,primary
777885,2025,2025-05-17,0.5694,0,0,fallback
777886,2025,2025-05-17,0.5006,1,1,primary
777887,2025,2025-05-17,0.7855,0,0,primary
777888,2025,2025-05-17,0.4236,0,1,primary
777889,2025,2025-05-17,0.4434,0,1,primary
777890,2025,2025-05-17,0.4976,0,1,primary
777892,2025,2025-05-17,0.5044,1,1,primary
777893,2025,2025-05-17,0.484,1,0,primary
777894,2025,2025-05-17,0.7157,1,1,primary
777864,2025,2025-05-18,0.5887,1,1,primary
777865,2025,2025-05-18,0.6561,1,1,primary
777866,2025,2025-05-18,0.636,0,0,primary
777867,2025,2025-05-18,0.525,1,1,primary
777868,2025,2025-05-18,0.5371,0,0,primary
777869,2025,2025-05-18,0.4319,0,1,primary
777870,2025,2025-05-18,0.7765,1,1,primary
777871,2025,2025-05-18,0.4694,0,1,primary
777872,2025,2025-05-18,0.5387,1,1,primary
777873,2025,2025-05-18,0.4917,0,1,primary
777874,2025,2025-05-18,0.4626,1,0,primary
777876,2025,2025-05-18,0.4696,0,1,primary
777877,2025,2025-05-18,0.3515,1,0,primary
777878,2025,2025-05-18,0.6317,1,1,primary
777880,2025,2025-05-18,0.6405,1,1,fallback
777852,2025,2025-05-19,0.3502,0,1,primary
777853,2025,2025-05-19,0.5965,0,0,primary
777854,2025,2025-05-19,0.6622,0,0,fallback
777855,2025,2025-05-19,0.4648,0,1,primary
777856,2025,2025-05-19,0.3972,1,0,primary
777857,2025,2025-05-19,0.4084,0,1,primary
777858,2025,2025-05-19,0.4783,0,1,fallback
777859,2025,2025-05-19,0.4197,0,1,primary
777860,2025,2025-05-19,0.5918,1,1,fallback
777861,2025,2025-05-19,0.465,1,0,primary
777862,2025,2025-05-19,0.5311,1,1,fallback
777863,2025,2025-05-19,0.3644,1,0,primary
777836,2025,2025-05-20,0.5362,1,1,primary
777838,2025,2025-05-20,0.6126,1,1,primary
777840,2025,2025-05-20,0.3968,0,1,primary
777841,2025,2025-05-20,0.3487,1,0,primary
777842,2025,2025-05-20,0.4898,0,1,primary
777843,2025,2025-05-20,0.5285,0,0,fallback
777844,2025,2025-05-20,0.5815,1,1,fallback
777845,2025,2025-05-20,0.383,1,0,primary
777846,2025,2025-05-20,0.3833,1,0,fallback
777847,2025,2025-05-20,0.4867,1,0,primary
777848,2025,2025-05-20,0.4603,1,0,fallback
777849,2025,2025-05-20,0.6416,1,1,primary
777850,2025,2025-05-20,0.3918,0,1,primary
777851,2025,2025-05-20,0.3982,1,0,primary
777819,2025,2025-05-21,0.5747,0,0,primary
777823,2025,2025-05-21,0.4246,0,1,fallback
777824,2025,2025-05-21,0.5841,1,1,primary
777826,2025,2025-05-21,0.5811,0,0,primary
777827,2025,2025-05-21,0.5009,0,0,fallback
777828,2025,2025-05-21,0.5588,0,0,primary
777829,2025,2025-05-21,0.4468,0,1,primary
777830,2025,2025-05-21,0.3817,0,1,fallback
777831,2025,2025-05-21,0.4992,0,1,primary
777832,2025,2025-05-21,0.3584,1,0,primary
777833,2025,2025-05-21,0.3407,0,1,fallback
777834,2025,2025-05-21,0.466,1,0,primary
777835,2025,2025-05-21,0.5024,1,1,primary
777837,2025,2025-05-21,0.4509,1,0,primary
777812,2025,2025-05-22,0.4985,0,1,primary
777814,2025,2025-05-22,0.42,0,1,fallback
777816,2025,2025-05-22,0.409,1,0,fallback
777817,2025,2025-05-22,0.5078,0,0,primary
777818,2025,2025-05-22,0.6163,1,1,primary
777820,2025,2025-05-22,0.3957,1,0,primary
777821,2025,2025-05-22,0.6692,0,0,primary
777822,2025,2025-05-22,0.5816,1,1,primary
777797,2025,2025-05-23,0.49,1,0,primary
777798,2025,2025-05-23,0.5496,1,1,primary
777799,2025,2025-05-23,0.4744,1,0,fallback
777800,2025,2025-05-23,0.5128,0,0,primary
777801,2025,2025-05-23,0.4558,0,1,primary
777802,2025,2025-05-23,0.4391,1,0,primary
777804,2025,2025-05-23,0.4373,0,1,fallback
777805,2025,2025-05-23,0.4161,1,0,primary
777806,2025,2025-05-23,0.455,1,0,primary
777807,2025,2025-05-23,0.5256,0,0,primary
777808,2025,2025-05-23,0.4925,0,1,primary
777810,2025,2025-05-23,0.5863,1,1,primary
777811,2025,2025-05-23,0.4309,0,1,primary
777813,2025,2025-05-23,0.341,0,1,primary
777815,2025,2025-05-23,0.5011,1,1,primary
777781,2025,2025-05-24,0.5118,0,0,primary
777782,2025,2025-05-24,0.4901,0,1,primary
777784,2025,2025-05-24,0.4043,0,1,primary
777786,2025,2025-05-24,0.4817,1,0,primary
777787,2025,2025-05-24,0.5748,1,1,primary
777788,2025,2025-05-24,0.6817,1,1,primary
777789,2025,2025-05-24,0.4526,1,0,primary
777790,2025,2025-05-24,0.5519,0,0,primary
777791,2025,2025-05-24,0.5119,1,1,primary
777792,2025,2025-05-24,0.4422,1,0,primary
777793,2025,2025-05-24,0.381,1,0,primary
777794,2025,2025-05-24,0.4498,1,0,primary
777795,2025,2025-05-24,0.5036,1,1,primary
777796,2025,2025-05-24,0.5131,0,0,primary
777803,2025,2025-05-24,0.4605,1,0,fallback
777809,2025,2025-05-24,0.5474,1,1,primary
777765,2025,2025-05-25,0.44,1,0,fallback
777766,2025,2025-05-25,0.5298,1,1,primary
777767,2025,2025-05-25,0.5223,0,0,primary
777768,2025,2025-05-25,0.465,0,1,primary
777772,2025,2025-05-25,0.4572,0,1,primary
777773,2025,2025-05-25,0.4797,1,0,primary
777774,2025,2025-05-25,0.5202,1,1,fallback
777775,2025,2025-05-25,0.4187,1,0,primary
777776,2025,2025-05-25,0.4739,0,1,fallback
777777,2025,2025-05-25,0.3615,0,1,primary
777778,2025,2025-05-25,0.4719,0,1,primary
777779,2025,2025-05-25,0.4067,0,1,primary
777780,2025,2025-05-25,0.6415,1,1,primary
777783,2025,2025-05-25,0.3446,0,1,primary
777785,2025,2025-05-25,0.6309,0,0,primary
777756,2025,2025-05-26,0.5372,1,1,primary
